Period_ID,IncidentNumber,Dowgate,Euston,Holloway,Islington,Kentish Town,Paddington,Soho,West Hampstead
193,133041-03102017,0,0,0,1,0,0,0,0
193,125798-17092017,0,0,0,0,0,0,0,1
193,042019-07042017,1,0,0,0,0,0,0,0
193,093478-11072017,0,1,0,0,0,0,0,0
193,025354-01032017,0,0,0,0,0,0,1,0
194,112211-19082017,0,0,0,0,0,1,0,0
194,121602-08092017,0,0,0,0,0,0,1,0
194,118253-01092017,0,0,0,0,1,0,0,0
195,113527-22082017,0,0,0,0,0,0,0,0
195,107450-09082017,0,0,0,0,0,0,0,0
195,093748-12072017,0,0,0,0,0,0,0,0
195,059463-12052017,0,0,0,0,0,0,0,0
195,059705-12052017,0,0,0,0,0,0,0,0
196,062835-19052017,1,0,0,0,0,0,0,0
196,057717-08052017,0,0,0,0,1,0,0,0
196,107954-10082017,0,0,0,0,0,1,0,0
197,093748-12072017,0,0,0,0,0,0,1,0
197,047517-17042017,0,0,0,0,0,0,1,0
198,049344-20042017,0,1,0,0,0,0,0,0
198,064841-23052017,0,0,0,1,0,0,0,0
198,042803-08042017,0,0,0,0,0,1,0,0
199,067045-27052017,1,0,0,0,0,0,0,0
200,136738-11102017,0,0,0,0,0,0,1,0
200,008220-20012017,0,0,0,0,0,0,1,0
200,020625-18022017,0,0,1,0,0,0,0,0
201,093377-11072017,0,1,0,0,0,0,0,0
201,022675-23022017,0,0,0,1,0,0,0,0
202,105495-04082017,0,0,0,0,0,0,0,1
202,021371-20022017,0,0,0,0,0,0,0,1
202,069082-31052017,1,0,0,0,0,0,0,0
202,040836-05042017,0,0,0,0,0,1,0,0
202,141430-20102017,0,0,0,0,1,0,0,0
202,105543-04082017,0,0,0,0,1,0,0,0
203,062284-18052017,0,0,0,0,0,0,1,0
203,055208-03052017,0,0,0,0,0,1,0,0
203,105867-05082017,0,0,0,0,0,0,1,0
204,036676-27032017,0,1,0,0,0,0,0,0
204,103521-31072017,0,0,0,1,0,0,0,0
204,053057-28042017,0,0,1,0,0,0,0,0
205,115663-27082017,0,0,0,0,0,1,0,0
205,099115-22072017,0,0,0,0,1,0,0,0
206,097839-19072017,0,0,0,0,0,0,1,0
206,042154-07042017,0,0,0,0,0,0,1,0
206,061348-16052017,0,0,0,0,0,1,0,0
206,127785-22092017,0,0,0,0,0,0,0,1
206,105213-04082017,0,0,0,0,1,0,0,0
207,044460-11042017,1,0,0,0,0,0,0,0
207,088573-03072017,0,0,1,0,0,0,0,0
208,054457-01052017,0,0,0,0,1,0,0,0
208,088128-03072017,0,0,0,0,0,0,0,1
209,092935-10072017,0,0,0,0,0,0,0,1
210,112848-20082017,0,0,0,1,0,0,0,0
211,028633-09032017,0,0,0,0,0,0,0,1
211,115131-26082017,0,0,0,0,1,0,0,0
211,031068-14032017,1,0,0,0,0,0,0,0
212,072693-07062017,0,0,0,0,0,0,1,0
212,100145-24072017,0,1,0,0,0,0,0,0
213,050660-23042017,0,0,0,0,0,0,1,0
213,006090-15012017,0,0,1,0,0,0,0,0
214,133692-04102017,0,0,0,0,0,1,0,0
214,013446-01022017,0,0,0,0,0,1,0,0
214,076012-13062017,0,0,0,0,1,0,0,0
215,121817-09092017,1,0,0,0,0,0,0,0
216,051310-24042017,0,0,0,0,0,0,0,1
216,080452-20062017,0,1,0,0,0,0,0,0
216,024810-27022017,0,0,1,0,0,0,0,0
216,038847-31032017,0,0,0,0,1,0,0,0
217,089505-05072017,0,0,0,0,0,0,1,0
217,093500-11072017,0,0,0,0,0,0,1,0
218,096350-16072017,1,0,0,0,0,0,0,0
218,134571-06102017,0,0,0,0,1,0,0,0
219,018624-13022017,0,0,0,0,1,0,0,0
219,116464-28082017,0,0,1,0,0,0,0,0
219,012817-30012017,0,1,0,0,0,0,0,0
219,089386-05072017,0,0,0,0,0,1,0,0
220,084677-26062017,0,0,0,0,0,0,1,0
220,093757-12072017,0,0,0,1,0,0,0,0
220,029574-11032017,0,0,0,0,0,1,0,0
220,068963-30052017,0,0,0,0,0,0,0,1
220,134057-05102017,0,0,0,0,0,0,1,0
221,023497-24022017,1,0,0,0,0,0,0,0
221,019423-15022017,0,0,0,0,1,0,0,0
222,110810-16082017,0,0,0,0,0,0,0,0
222,008854-21012017,0,0,0,0,0,0,0,0
222,065006-23052017,0,0,0,0,0,0,0,0
222,068603-30052017,0,0,0,0,0,0,0,0
222,011436-27012017,0,0,0,0,0,0,0,0
222,100294-24072017,0,0,0,0,0,0,0,0
223,039940-03042017,0,0,0,0,0,0,1,0
223,082807-23062017,0,1,0,0,0,0,0,0
223,050988-24042017,0,0,0,0,0,0,0,1
223,065302-24052017,0,0,0,0,0,0,1,0
224,112762-20082017,0,0,0,1,0,0,0,0
224,095873-16072017,0,0,1,0,0,0,0,0
224,128525-23092017,0,0,0,0,0,1,0,0
225,031928-16032017,1,0,0,0,0,0,0,0
226,020290-17022017,0,0,0,0,0,0,1,0
226,086942-01072017,0,0,0,0,0,0,1,0
227,107032-08082017,0,0,0,0,0,1,0,0
227,029018-10032017,0,1,0,0,0,0,0,0
227,088106-03072017,0,0,0,0,0,0,0,1
228,030348-13032017,0,0,0,0,1,0,0,0
228,036500-27032017,1,0,0,0,0,0,0,0
228,079730-19062017,0,0,0,0,0,1,0,0
229,034294-22032017,0,0,0,0,0,0,1,0
229,097567-19072017,0,0,0,0,0,0,1,0
229,016320-08022017,0,0,1,0,0,0,0,0
229,027588-06032017,0,0,0,1,0,0,0,0
230,119907-04092017,0,0,0,0,0,1,0,0
230,008826-21012017,0,1,0,0,0,0,0,0
230,100529-25072017,0,0,0,0,1,0,0,0
230,021932-22022017,0,0,0,0,0,0,0,1
230,021567-21022017,0,0,0,0,0,0,0,1
231,003743-09012017,0,0,0,0,0,1,0,0
231,052062-26042017,0,0,0,0,1,0,0,0
231,080924-20062017,1,0,0,0,0,0,0,0
232,021661-21022017,0,0,1,0,0,0,0,0
232,106195-06082017,0,0,0,1,0,0,0,0
233,079731-19062017,0,0,0,0,0,0,1,0
233,141552-21102017,0,1,0,0,0,0,0,0
233,138900-15102017,0,0,0,0,0,0,1,0
234,026491-03032017,1,0,0,0,0,0,0,0
235,070846-03062017,0,0,0,0,0,1,0,0
235,046458-15042017,0,0,1,0,0,0,0,0
236,121905-09092017,0,1,0,0,0,0,0,0
236,065853-25052017,0,0,0,1,0,0,0,0
237,142334-22102017,0,0,0,0,1,0,0,0
237,087662-02072017,0,0,0,0,1,0,0,0
238,144856-28102017,0,0,0,0,0,0,1,0
238,030580-13032017,0,0,0,0,0,0,1,0
238,013700-01022017,0,0,1,0,0,0,0,0
238,121538-08092017,1,0,0,0,0,0,0,0
239,041106-05042017,0,0,0,0,0,0,0,1
240,051158-24042017,0,0,0,1,0,0,0,0
240,098238-20072017,0,1,0,0,0,0,0,0
240,123961-13092017,0,0,0,0,1,0,0,0
240,102291-29072017,0,0,0,0,1,0,0,0
241,007613-18012017,0,0,0,0,0,0,1,0
241,072211-06062017,0,0,1,0,0,0,0,0
241,062952-19052017,0,0,0,0,0,0,1,0
242,133178-03102017,0,0,0,0,0,0,0,1
242,093903-12072017,0,0,0,0,0,1,0,0
242,039413-02042017,1,0,0,0,0,0,0,0
243,045388-13042017,0,0,0,0,1,0,0,0
244,067153-27052017,0,0,1,0,0,0,0,0
244,045996-14042017,0,1,0,0,0,0,0,0
244,108329-11082017,0,0,0,0,0,1,0,0
245,038241-30032017,0,0,0,0,1,0,0,0
245,120055-05092017,0,0,0,0,0,0,1,0
246,079602-19062017,0,0,0,1,0,0,0,0
246,141389-20102017,1,0,0,0,0,0,0,0
246,132079-01102017,0,0,0,0,1,0,0,0
246,068567-29052017,0,0,0,0,0,0,1,0
247,022017-22022017,0,0,0,0,0,1,0,0
247,036659-27032017,0,1,0,0,0,0,0,0
248,066504-26052017,0,0,0,0,1,0,0,0
248,086191-29062017,0,0,0,0,0,1,0,0
248,045794-13042017,0,0,1,0,0,0,0,0
248,030896-14032017,0,0,0,0,0,0,1,0
248,135528-08102017,0,0,0,0,0,0,0,1
248,123856-13092017,0,0,0,0,0,0,0,1
249,142803-23102017,0,0,0,0,0,0,0,0
249,019685-16022017,0,0,0,0,0,0,0,0
249,101842-28072017,0,0,0,0,0,0,0,0
249,144587-27102017,0,0,0,0,0,0,0,0
249,077021-15062017,0,0,0,0,0,0,0,0
249,120471-06092017,0,0,0,0,0,0,0,0
250,134445-06102017,1,0,0,0,0,0,0,0
250,049936-22042017,0,1,0,0,0,0,0,0
250,047091-16042017,0,0,0,1,0,0,0,0
250,027763-07032017,0,0,0,0,0,0,1,0
251,069283-31052017,0,0,0,0,1,0,0,0
251,120710-06092017,0,0,0,0,0,0,1,0
252,126255-18092017,0,0,0,0,0,1,0,0
252,134036-05102017,0,0,0,0,0,1,0,0
253,079695-19062017,0,0,0,0,0,0,1,0
253,002222-05012017,0,0,0,0,1,0,0,0
253,046258-14042017,0,0,1,0,0,0,0,0
254,142573-23102017,1,0,0,0,0,0,0,0
254,084710-26062017,0,0,0,0,1,0,0,0
255,043024-09042017,0,0,0,1,0,0,0,0
255,047802-18042017,0,0,0,0,0,0,0,1
255,019777-16022017,0,0,0,0,0,0,1,0
256,142235-22102017,0,0,0,0,0,0,1,0
256,079111-18062017,0,1,0,0,0,0,0,0
256,051045-24042017,0,0,0,0,0,1,0,0
256,050504-23042017,0,0,0,0,0,0,0,1
257,121988-09092017,0,0,1,0,0,0,0,0
258,132852-02102017,0,0,0,0,0,1,0,0
258,073159-08062017,0,0,0,1,0,0,0,0
259,110082-14082017,0,1,0,0,0,0,0,0
259,133772-04102017,0,0,0,0,0,0,0,1
259,036471-27032017,0,0,0,0,0,1,0,0
260,121624-08092017,1,0,0,0,0,0,0,0
260,113283-22082017,0,0,0,0,0,0,1,0
260,037787-29032017,0,0,1,0,0,0,0,0
260,057588-08052017,0,0,0,0,0,0,1,0
260,090153-06072017,0,0,0,0,0,0,0,1
261,069983-01062017,0,0,0,0,0,0,0,0
261,063989-21052017,0,0,0,0,0,0,0,0
261,080155-19062017,0,0,0,0,0,0,0,0
261,101919-28072017,0,0,0,0,0,0,0,0
261,068004-28052017,0,0,0,0,0,0,0,0
262,069890-01062017,0,0,0,0,1,0,0,0
262,020491-18022017,0,0,0,0,1,0,0,0
262,100461-25072017,0,0,0,0,0,1,0,0
262,140400-18102017,0,1,0,0,0,0,0,0
262,065421-24052017,0,0,0,1,0,0,0,0
263,035236-24032017,0,0,0,0,0,0,1,0
263,122787-11092017,0,0,0,0,0,1,0,0
263,026696-04032017,0,0,1,0,0,0,0,0
264,092194-09072017,0,0,0,0,0,0,0,0
264,011338-27012017,0,0,0,0,0,0,0,0
264,013532-01022017,0,0,0,0,0,0,0,0
264,100029-24072017,0,0,0,0,0,0,0,0
264,071940-05062017,0,0,0,0,0,0,0,0
264,026308-03032017,0,0,0,0,0,0,0,0
265,053225-28042017,0,0,0,0,0,0,0,1
265,047145-16042017,0,0,0,0,1,0,0,0
265,127943-22092017,0,0,0,1,0,0,0,0
266,081296-21062017,0,0,0,0,0,0,1,0
266,018372-13022017,0,0,0,0,0,0,1,0
266,051125-24042017,1,0,0,0,0,0,0,0
267,003396-08012017,0,0,0,0,1,0,0,0
267,059400-12052017,0,1,0,0,0,0,0,0
268,100328-24072017,0,0,0,1,0,0,0,0
268,081178-21062017,0,0,1,0,0,0,0,0
269,122063-09092017,0,0,0,0,1,0,0,0
270,114400-24082017,0,1,0,0,0,0,0,0
270,099529-22072017,0,0,0,0,0,0,1,0
270,143093-24102017,0,0,0,0,1,0,0,0
271,134194-05102017,0,0,0,0,0,1,0,0
271,023577-25022017,0,0,1,0,0,0,0,0
271,120521-06092017,0,0,0,1,0,0,0,0
271,127042-20092017,0,0,0,0,0,1,0,0
271,025295-01032017,0,0,0,0,0,0,1,0
272,117966-31082017,1,0,0,0,0,0,0,0
273,121603-08092017,0,1,0,0,0,0,0,0
274,000347-01012017,0,0,0,0,0,0,1,0
275,040540-04042017,0,0,0,0,0,0,1,0
275,069151-31052017,1,0,0,0,0,0,0,0
275,127631-21092017,0,0,0,0,0,1,0,0
275,104088-01082017,0,0,0,1,0,0,0,0
276,124171-14092017,0,0,0,0,0,0,0,1
276,139803-17102017,0,0,0,0,0,1,0,0
276,069698-01062017,0,0,1,0,0,0,0,0
276,011537-27012017,0,1,0,0,0,0,0,0
277,126800-19092017,0,0,0,0,0,0,0,0
277,060394-14052017,0,0,0,0,0,0,0,0
277,057163-07052017,0,0,0,0,0,0,0,0
277,003111-07012017,0,0,0,0,0,0,0,0
277,124765-15092017,0,0,0,0,0,0,0,0
277,101152-26072017,0,0,0,0,0,0,0,0
278,001956-05012017,0,0,0,0,0,0,1,0
278,130906-28092017,0,0,0,0,0,1,0,0
278,021166-19022017,0,0,0,0,0,0,0,1
279,079505-18062017,0,0,0,0,1,0,0,0
280,082168-22062017,0,0,1,0,0,0,0,0
280,112214-19082017,0,0,0,0,0,0,0,1
280,044326-11042017,0,0,0,0,1,0,0,0
281,025572-01032017,0,0,0,1,0,0,0,0
281,000896-02012017,0,0,0,0,0,0,1,0
281,127466-21092017,1,0,0,0,0,0,0,0
281,028930-09032017,0,1,0,0,0,0,0,0
282,070112-02062017,0,0,0,0,0,0,0,1
283,139052-15102017,0,0,0,0,0,0,1,0
283,085237-27062017,0,0,0,0,1,0,0,0
284,016625-09022017,0,1,0,0,0,0,0,0
284,077026-15062017,0,0,0,0,0,0,1,0
285,083564-25062017,0,0,0,0,0,0,0,1
286,100157-24072017,1,0,0,0,0,0,0,0
286,045279-12042017,0,0,1,0,0,0,0,0
287,100672-25072017,0,1,0,0,0,0,0,0
288,074042-10062017,0,0,0,0,0,0,0,1
288,118034-31082017,0,0,0,1,0,0,0,0
289,062148-17052017,0,0,0,0,0,0,0,1
290,117307-30082017,0,0,1,0,0,0,0,0
290,064615-22052017,0,1,0,0,0,0,0,0
290,138097-14102017,1,0,0,0,0,0,0,0
291,065260-24052017,0,0,0,1,0,0,0,0
291,113326-22082017,0,0,0,0,0,0,1,0
292,002592-06012017,0,0,0,0,1,0,0,0
293,071750-05062017,0,0,0,0,0,0,1,0
294,073148-08062017,0,0,0,0,0,0,1,0
294,004588-11012017,0,1,0,0,0,0,0,0
294,080895-20062017,0,0,0,0,0,0,0,1
294,079633-19062017,0,0,0,0,0,1,0,0
294,097581-19072017,0,0,0,0,1,0,0,0
295,009235-22012017,0,0,0,0,0,1,0,0
295,134497-06102017,0,0,0,1,0,0,0,0
295,126638-19092017,0,0,0,0,0,0,0,1
295,075057-12062017,0,0,1,0,0,0,0,0
296,020704-18022017,0,0,0,0,0,0,0,0
296,089560-05072017,0,0,0,0,0,0,0,0
296,044845-12042017,0,0,0,0,0,0,0,0
296,011051-26012017,0,0,0,0,0,0,0,0
297,122536-10092017,0,0,0,0,0,0,0,1
297,079192-18062017,0,0,0,0,0,1,0,0
297,024617-27022017,0,1,0,0,0,0,0,0
297,008692-21012017,0,0,0,0,0,0,1,0
297,105451-04082017,0,0,0,0,1,0,0,0
297,143310-24102017,0,0,0,0,1,0,0,0
297,015908-07022017,1,0,0,0,0,0,0,0
298,052175-26042017,0,0,0,0,0,0,1,0
299,011554-27012017,0,0,0,0,0,0,0,1
300,094354-13072017,0,0,0,0,0,1,0,0
300,111517-17082017,0,1,0,0,0,0,0,0
300,098952-21072017,0,0,0,0,0,1,0,0
300,102856-30072017,0,0,0,0,0,0,1,0
301,013802-02022017,0,0,0,1,0,0,0,0
301,078177-17062017,0,0,1,0,0,0,0,0
301,100226-24072017,1,0,0,0,0,0,0,0
301,027140-05032017,0,0,0,0,0,0,1,0
302,020419-18022017,0,0,0,0,1,0,0,0
303,093903-12072017,0,0,0,0,0,1,0,0
303,099809-23072017,0,0,0,0,1,0,0,0
303,128594-23092017,0,1,0,0,0,0,0,0
303,039151-01042017,0,0,0,0,0,0,1,0
304,063307-20052017,0,0,0,1,0,0,0,0
304,036511-27032017,0,0,1,0,0,0,0,0
304,115422-26082017,0,0,0,0,0,0,0,1
304,097658-19072017,0,0,0,0,0,0,1,0
305,118604-02092017,0,0,0,0,1,0,0,0
305,095056-14072017,0,0,0,0,0,1,0,0
305,071780-05062017,1,0,0,0,0,0,0,0
306,058045-09052017,0,0,0,0,1,0,0,0
306,086622-30062017,0,1,0,0,0,0,0,0
306,033789-20032017,0,0,0,0,0,0,1,0
307,049132-20042017,0,0,0,0,0,0,1,0
308,085176-27062017,0,0,1,0,0,0,0,0
309,036979-28032017,0,1,0,0,0,0,0,0
309,069732-01062017,0,0,0,0,0,0,0,1
310,056148-05052017,0,0,0,0,0,0,1,0
310,122892-11092017,0,0,0,0,1,0,0,0
310,002944-07012017,0,0,0,0,0,1,0,0
311,038507-31032017,1,0,0,0,0,0,0,0
311,086588-30062017,0,0,0,0,0,0,1,0
312,065237-24052017,0,1,0,0,0,0,0,0
312,130944-28092017,0,0,1,0,0,0,0,0
312,144812-28102017,0,0,0,1,0,0,0,0
313,103381-31072017,0,0,0,0,0,1,0,0
313,014350-03022017,0,0,0,0,0,1,0,0
313,136618-10102017,0,0,0,0,1,0,0,0
313,092471-09072017,0,0,0,0,0,0,1,0
314,072531-06062017,0,0,0,0,0,0,0,1
315,097545-18072017,0,0,0,0,1,0,0,0
315,004148-10012017,0,0,0,0,0,0,1,0
316,047768-18042017,0,1,0,0,0,0,0,0
316,044286-11042017,1,0,0,0,0,0,0,0
316,035108-24032017,0,0,0,0,0,0,1,0
316,041313-06042017,0,0,0,0,0,1,0,0
317,010425-25012017,0,0,0,0,1,0,0,0
317,123511-12092017,0,0,0,0,0,0,0,1
317,011250-26012017,0,0,1,0,0,0,0,0
317,107949-10082017,0,0,0,0,0,1,0,0
318,057441-08052017,0,0,0,1,0,0,0,0
318,140160-18102017,0,0,0,0,0,0,1,0
319,131812-30092017,0,0,0,0,0,0,0,1
319,055810-04052017,0,0,0,0,0,1,0,0
320,076026-14062017,0,1,0,0,0,0,0,0
320,117766-31082017,0,0,0,0,1,0,0,0
320,137878-13102017,0,0,1,0,0,0,0,0
320,052959-28042017,0,0,0,0,0,0,1,0
320,039911-03042017,0,0,0,0,1,0,0,0
321,041316-06042017,0,0,0,0,0,0,1,0
321,105867-05082017,0,0,0,1,0,0,0,0
321,097476-18072017,1,0,0,0,0,0,0,0
321,080572-20062017,0,0,0,0,0,0,0,1
321,028915-09032017,0,0,0,0,0,1,0,0
322,094904-14072017,0,0,0,0,0,0,0,1
322,126856-19092017,0,0,0,0,0,1,0,0
323,085813-28062017,0,0,1,0,0,0,0,0
324,094476-13072017,0,0,0,0,1,0,0,0
324,115295-26082017,0,0,0,0,0,0,1,0
324,064166-22052017,0,0,0,0,0,0,0,1
324,072709-07062017,0,0,0,0,1,0,0,0
325,034112-21032017,0,1,0,0,0,0,0,0
326,123332-12092017,0,0,0,0,0,0,1,0
327,022482-23022017,0,0,0,0,1,0,0,0
327,101446-27072017,0,0,0,0,0,0,0,1
327,001218-03012017,0,0,0,1,0,0,0,0
327,072660-07062017,0,0,1,0,0,0,0,0
327,105804-05082017,1,0,0,0,0,0,0,0
327,065615-24052017,0,0,0,0,0,1,0,0
327,052732-27042017,0,0,0,0,1,0,0,0
327,014457-03022017,0,0,0,0,0,0,1,0
327,039600-02042017,0,0,0,0,0,1,0,0
328,037799-29032017,0,1,0,0,0,0,0,0
329,124252-14092017,0,0,0,0,0,0,0,1
329,057462-08052017,0,0,0,0,0,0,1,0
330,145184-29102017,1,0,0,0,0,0,0,0
330,121781-09092017,0,0,1,0,0,0,0,0
330,071368-04062017,0,0,0,1,0,0,0,0
330,116042-27082017,0,0,0,0,0,0,0,1
330,085149-27062017,0,0,0,0,0,0,1,0
331,030231-12032017,0,1,0,0,0,0,0,0
331,119241-03092017,0,0,0,0,0,1,0,0
331,046226-14042017,0,0,0,0,0,1,0,0
332,139107-16102017,0,0,0,0,0,0,0,1
332,140749-19102017,0,0,0,0,1,0,0,0
333,087552-02072017,0,0,0,0,0,0,0,1
333,011318-27012017,0,0,0,1,0,0,0,0
333,068713-30052017,0,0,0,0,0,0,1,0
333,084382-26062017,0,0,0,0,0,0,1,0
334,078977-18062017,0,0,0,0,1,0,0,0
334,090001-06072017,0,0,1,0,0,0,0,0
334,084396-26062017,0,1,0,0,0,0,0,0
334,044849-12042017,0,0,0,0,0,1,0,0
335,094462-13072017,0,0,0,0,0,0,0,1
335,012266-29012017,0,0,0,0,0,1,0,0
336,035124-24032017,0,0,0,0,1,0,0,0
336,050339-22042017,0,0,0,0,0,0,0,1
336,057668-08052017,0,0,0,0,0,0,1,0
337,146149-31102017,0,1,0,0,0,0,0,0
337,006545-16012017,0,0,0,1,0,0,0,0
337,065811-25052017,0,0,0,0,0,1,0,0
337,060020-13052017,0,0,0,0,0,0,1,0
338,059521-12052017,0,0,1,0,0,0,0,0
338,044342-11042017,1,0,0,0,0,0,0,0
338,084387-26062017,0,0,0,0,1,0,0,0
339,117420-30082017,0,0,0,0,1,0,0,0
339,017738-11022017,0,0,0,0,0,0,1,0
339,069691-01062017,0,0,0,0,0,0,0,1
340,114125-24082017,0,1,0,0,0,0,0,0
340,024735-27022017,0,0,0,1,0,0,0,0
340,112812-20082017,0,0,0,0,0,0,0,1
340,043059-09042017,0,0,0,0,0,1,0,0
340,052573-27042017,0,0,0,0,0,1,0,0
340,052987-28042017,0,0,0,0,0,0,1,0
341,076681-14062017,0,0,0,0,1,0,0,0
341,020060-17022017,1,0,0,0,0,0,0,0
342,044675-11042017,0,0,0,0,0,0,1,0
343,124126-14092017,0,0,1,0,0,0,0,0
343,111355-17082017,0,1,0,0,0,0,0,0
343,087660-02072017,0,0,0,0,0,0,1,0
344,007274-18012017,0,0,0,0,0,1,0,0
344,099212-22072017,0,0,0,0,0,1,0,0
345,059541-12052017,1,0,0,0,0,0,0,0
345,008371-20012017,0,0,0,1,0,0,0,0
345,107984-10082017,0,0,0,0,0,0,1,0
346,016218-08022017,0,0,0,0,0,0,0,1
346,140165-18102017,0,1,0,0,0,0,0,0
347,042479-08042017,0,0,0,0,0,1,0,0
347,026089-02032017,0,0,0,0,1,0,0,0
347,131884-30092017,0,0,0,0,0,0,0,1
347,019105-14022017,0,0,1,0,0,0,0,0
347,051464-25042017,0,0,0,0,0,0,1,0
347,065853-25052017,0,0,0,0,0,1,0,0
347,129149-24092017,0,0,0,0,1,0,0,0
348,069236-31052017,0,0,0,0,0,0,1,0
348,101814-28072017,0,0,0,1,0,0,0,0
349,114374-24082017,0,0,0,0,0,0,0,1
349,062071-17052017,0,1,0,0,0,0,0,0
350,065536-24052017,0,0,1,0,0,0,0,0
350,035409-24032017,0,0,0,0,1,0,0,0
350,041120-05042017,0,0,0,0,0,0,1,0
351,134282-06102017,0,0,0,0,0,0,1,0
352,142433-22102017,0,0,0,0,1,0,0,0
352,107034-08082017,0,0,0,0,0,1,0,0
352,053601-29042017,0,0,0,0,0,1,0,0
352,071808-05062017,1,0,0,0,0,0,0,0
352,119863-04092017,0,0,0,1,0,0,0,0
352,082224-22062017,0,1,0,0,0,0,0,0
353,113825-23082017,0,0,0,0,0,0,1,0
353,039047-01042017,0,0,0,0,1,0,0,0
353,048274-19042017,0,0,1,0,0,0,0,0
354,142212-22102017,0,0,0,0,0,0,1,0
355,139884-17102017,0,0,0,0,0,0,0,1
355,106299-06082017,0,0,0,0,1,0,0,0
355,018154-12022017,0,1,0,0,0,0,0,0
356,120761-07092017,0,0,0,0,0,0,0,1
356,024999-28022017,0,0,0,1,0,0,0,0
356,022866-23022017,0,0,1,0,0,0,0,0
356,129815-26092017,0,0,0,0,0,0,1,0
356,008735-21012017,0,0,0,0,0,1,0,0
356,008661-21012017,0,0,0,0,1,0,0,0
356,143043-24102017,1,0,0,0,0,0,0,0
357,108780-12082017,0,0,0,0,0,0,0,0
357,077198-15062017,0,0,0,0,0,0,0,0
357,085274-27062017,0,0,0,0,0,0,0,0
358,042361-08042017,0,1,0,0,0,0,0,0
358,113606-22082017,0,0,0,0,0,0,0,1
359,068588-29052017,0,0,0,0,1,0,0,0
359,115492-26082017,0,0,1,0,0,0,0,0
360,045891-14042017,1,0,0,0,0,0,0,0
360,037141-28032017,0,0,0,0,1,0,0,0
360,125275-16092017,0,0,0,0,0,0,0,1
360,036236-26032017,0,0,0,1,0,0,0,0
361,112149-19082017,0,0,0,0,0,0,1,0
362,117374-30082017,0,0,0,0,1,0,0,0
363,144901-28102017,0,0,1,0,0,0,0,0
363,120093-05092017,0,0,0,0,1,0,0,0
363,012862-30012017,0,0,0,0,0,0,0,1
363,019246-15022017,0,0,0,0,0,0,1,0
363,053087-28042017,0,0,0,1,0,0,0,0
364,015994-07022017,0,0,0,0,0,0,0,1
364,101591-27072017,0,0,0,0,0,1,0,0
365,020333-17022017,1,0,0,0,0,0,0,0
365,139829-17102017,0,0,0,0,1,0,0,0
366,072291-06062017,0,0,0,0,0,0,1,0
366,022290-23022017,0,0,0,0,0,1,0,0
366,071934-05062017,0,0,1,0,0,0,0,0
366,074128-10062017,0,0,0,0,1,0,0,0
367,145152-28102017,0,0,0,1,0,0,0,0
368,050330-22042017,0,0,0,0,0,0,0,1
369,103856-01082017,0,0,0,0,0,0,1,0
369,008409-20012017,0,0,0,0,0,0,1,0
370,063733-21052017,1,0,0,0,0,0,0,0
370,020394-18022017,0,1,0,0,0,0,0,0
370,043338-09042017,0,0,0,0,0,1,0,0
371,017549-11022017,0,0,0,0,0,0,0,1
371,042941-09042017,0,0,0,0,1,0,0,0
372,005656-14012017,0,0,0,0,0,0,1,0
372,039099-01042017,0,0,1,0,0,0,0,0
373,087529-02072017,0,0,0,0,0,1,0,0
373,019762-16022017,0,0,0,0,1,0,0,0
373,083136-24062017,1,0,0,0,0,0,0,0
373,084047-25062017,0,0,0,0,0,0,1,0
373,113260-22082017,0,0,0,1,0,0,0,0
374,000160-01012017,0,0,0,0,1,0,0,0
374,131891-30092017,0,1,0,0,0,0,0,0
375,017709-11022017,0,0,0,0,0,0,0,1
375,004274-10012017,0,0,0,0,0,0,1,0
375,124126-14092017,0,0,1,0,0,0,0,0
376,049282-20042017,0,0,0,0,0,0,1,0
376,082325-23062017,0,0,0,1,0,0,0,0
376,019368-15022017,0,0,0,0,0,0,0,1
376,104751-03082017,1,0,0,0,0,0,0,0
376,082719-23062017,0,0,0,0,1,0,0,0
376,040513-04042017,0,0,0,0,0,1,0,0
377,123908-13092017,0,0,0,0,0,0,0,0
377,135439-08102017,0,0,0,0,0,0,0,0
377,095725-15072017,0,0,0,0,0,0,0,0
377,055403-03052017,0,0,0,0,0,0,0,0
378,067790-28052017,0,0,0,0,0,0,0,1
378,106299-06082017,0,0,1,0,0,0,0,0
379,052014-26042017,0,0,0,0,0,0,1,0
379,073722-09062017,1,0,0,0,0,0,0,0
380,075545-13062017,0,0,0,0,0,0,0,1
380,100713-25072017,0,1,0,0,0,0,0,0
380,118808-02092017,0,0,0,0,0,1,0,0
380,048213-18042017,0,0,0,1,0,0,0,0
380,120781-07092017,0,0,0,0,1,0,0,0
380,131579-30092017,0,0,0,0,0,0,1,0
381,096699-17072017,0,0,0,0,0,1,0,0
381,043833-10042017,0,0,1,0,0,0,0,0
381,127950-22092017,0,0,0,0,1,0,0,0
382,146412-31102017,0,0,0,0,0,0,0,0
382,075857-13062017,0,0,0,0,0,0,0,0
382,062995-19052017,0,0,0,0,0,0,0,0
382,136667-11102017,0,0,0,0,0,0,0,0
383,080719-20062017,0,0,0,0,1,0,0,0
383,022699-23022017,0,0,0,0,0,0,1,0
384,039096-01042017,0,0,1,0,0,0,0,0
384,089809-06072017,0,1,0,0,0,0,0,0
384,113341-22082017,0,0,0,0,0,0,1,0
384,005405-13012017,1,0,0,0,0,0,0,0
